target_id	length	eff_length	est_counts	tpm
U00096.3|b3301|AAC76326.1|CDS|rplO	435	167.141	1105	633.087
U00096.3|b3302|AAC76327.1|CDS|rpmD	180	75.8125	0	0
U00096.3|b3303|AAC76328.1|CDS|rpsE	504	196.19	1081	527.632
U00096.3|b3304|AAC76329.1|CDS|rplR	354	136.572	0	0
U00096.3|b3305|AAC76330.1|CDS|rplF	534	209.939	1673	763.109
U00096.3|b3306|AAC76331.1|CDS|rpsH	393	150.906	0	0
U00096.3|b3307|AAC76332.1|CDS|rpsN	306	119.613	0	0
U00096.3|b3308|AAC76333.1|CDS|rplE	540	212.779	1980	891.084
U00096.3|b3309|AAC76334.1|CDS|rplX	315	122.751	0	0
U00096.3|b3310|AAC76335.1|CDS|rplN	372	143.112	0	0
U00096.3|b3311|AAC76336.1|CDS|rpsQ	255	102.005	0	0
U00096.3|b3312|AAC76337.1|CDS|rpmC	192	80.0876	0	0
U00096.3|b3313|AAC76338.1|CDS|rplP	411	157.75	7	4.24926
U00096.3|b3314|AAC76339.1|CDS|rpsC	702	302.78	5319	1682.23
U00096.3|b3315|AAC76340.1|CDS|rplV	333	129.079	0	0
U00096.3|b3316|AAC76341.1|CDS|rpsS	279	110.269	0	0
U00096.3|b3317|AAC76342.1|CDS|rplB	822	387.731	5903	1457.89
U00096.3|b3318|AAC76343.1|CDS|rplW	303	118.57	0	0
U00096.3|b3319|AAC76344.1|CDS|rplD	606	246.214	3954	1537.82
U00096.3|b3320|AAC76345.1|CDS|rplC	630	259.435	6148	2269.28
U00096.3|b3321|AAC76346.1|CDS|rpsJ	312	121.703	0	0
U00096.3|b3322|AAC76347.1|CDS|gspB	420	161.234	1	0.593919
U00096.3|b3323|AAC76348.1|CDS|gspA	1470	1009.68	19	1.802
U00096.3|b3324|AAC76349.1|CDS|gspC	816	383.113	13	3.24937
U00096.3|b3325|AAC76350.2|CDS|gspD	1953	1492.68	42	2.69443
U00096.3|b3326|AAC76351.1|CDS|gspE	1482	1021.68	12	1.12474
U00096.3|b3327|AAC76352.1|CDS|gspF	1197	736.678	17	2.20981
U00096.3|b3328|AAC76353.1|CDS|gspG	438	168.338	1	0.568855
U00096.3|b3329|AAC76354.1|CDS|gspH	510	198.881	1	0.481493
U00096.3|b3330|AAC76355.2|CDS|gspI	378	145.32	0	0
U00096.3|b3331|AAC76356.1|CDS|gspJ	588	236.682	15	6.06889
U00096.3|b3332|AAC76357.1|CDS|gspK	984	524.956	14	2.55381
U00096.3|b3333|AAC76358.2|CDS|gspL	1164	703.678	38	5.17122
U00096.3|b3334|AAC76359.2|CDS|gspM	462	178.118	2	1.07524
U00096.3|b3335|AAC76360.1|CDS|gspO	678	287.703	11	3.66127
U00096.3|b3336|AAC76361.1|CDS|bfr	477	184.425	14	7.26928
U00096.3|b3337|AAC76362.1|CDS|bfd	195	81.1493	0	0
U00096.3|b3338|AAC76363.1|CDS|chiA	2694	2233.68	204	8.74567
U00096.3|b3339|AAC76364.1|CDS|tufA	1185	724.678	27275.2	3604.18
U00096.3|b3340|AAC76365.1|CDS|fusA	2115	1654.68	27693	1602.65
U00096.3|b3341|AAC76366.1|CDS|rpsG	540	212.779	2106	947.79
U00096.3|b3342|AAC76367.1|CDS|rpsL	375	144.214	0	0
U00096.3|b3343|AAC76368.1|CDS|tusB	288	113.374	0	0
U00096.3|b3344|AAC76369.1|CDS|tusC	360	138.739	0	0
U00096.3|b3345|AAC76370.1|CDS|tusD	387	148.66	0	0
U00096.3|b3346|AAC76371.2|CDS|yheO	723	316.498	177	53.5533
U00096.3|b3347|AAC76372.1|CDS|fkpA	813	380.818	1986	499.396
U00096.3|b3348|AAC76373.1|CDS|slyX	219	89.5617	0	0
U00096.3|b3349|AAC76374.1|CDS|slyD	591	238.248	1953	784.975
U00096.3|b4551|ABD18701.1|CDS|yheV	201	83.2653	0	0
U00096.3|b3350|AAC76375.1|CDS|kefB	1806	1345.68	59	4.1985
U00096.3|b3351|AAC76376.1|CDS|kefG	555	220.02	6	2.61139
U00096.3|b3352|AAC76377.1|CDS|yheS	1914	1453.68	72	4.74294
U00096.3|b3353|AAC76378.1|CDS|yheT	1023	562.678	23	3.91427
U00096.3|b3354|AAC76379.1|CDS|yheU	219	89.5617	0	0
U00096.3|b3355|AAC76380.1|CDS|prkB	870	425.981	43	9.66633
U00096.3|b3356|AAC76381.1|CDS|yhfA	405	155.451	0	0
U00096.3|b3357|AAC76382.1|CDS|crp	633	261.13	1012	371.114
U00096.3|b3358|AAC76383.2|CDS|yhfK	2103	1642.68	177	10.3182
U00096.3|b3359|AAC76384.1|CDS|argD	1221	760.678	11	1.38476
U00096.3|b3360|AAC76385.1|CDS|pabA	564	224.463	7	2.98632
U00096.3|b3361|AAC76386.1|CDS|fic	603	244.603	18	7.04683
U00096.3|b3362|AAC76387.1|CDS|yhfG	168	71.4868	0	0
U00096.3|b3363|AAC76388.1|CDS|ppiA	573	228.981	204	85.3129
U00096.3|b3364|AAC76389.1|CDS|tsgA	1182	721.678	56	7.43067
U00096.3|b3365|AAC76390.1|CDS|nirB	2544	2083.68	71	3.26295
U00096.3|b3366|AAC76391.1|CDS|nirD	327	126.961	0	0
U00096.3|b3367|AAC76392.2|CDS|nirC	807	376.257	4	1.01803
U00096.3|b3368|AAC76393.1|CDS|cysG	1374	913.678	84	8.80378
U00096.3|b3369|AAC76394.1|CDS|yhfL	168	71.4868	0	0
U00096.3|b3370|AAC76395.2|CDS|frlA	1338	877.678	38	4.14602
U00096.3|b3371|AAC76396.2|CDS|frlB	1023	562.678	12	2.04223
U00096.3|b4474|AAT48177.1|CDS|frlC	831	394.727	4	0.970389
U00096.3|b3374|AAC76399.1|CDS|frlD	786	360.593	9	2.39006
U00096.3|b3375|AAC76400.2|CDS|frlR	732	322.527	57	16.9236
U00096.3|b3376|AAC76401.1|CDS|yhfS	1086	625.678	8	1.2244
U00096.3|b3377|AAC76402.1|CDS|yhfT	1305	844.678	15	1.70053
U00096.3|b3378|AAC76403.2|CDS|yhfU	354	136.572	0	0
U00096.3|b3379|AAC76404.1|CDS|php	879	433.401	5	1.10475
U00096.3|b3380|AAC76405.1|CDS|yhfW	1227	766.678	8	0.999218
U00096.3|b3381|AAC76406.1|CDS|yhfX	1164	703.678	7	0.952593
U00096.3|b3382|AAC76407.2|CDS|yhfY	363	139.827	0	0
U00096.3|b3383|AAT48178.1|CDS|yhfZ	906	456.099	70	14.6968
U00096.3|b3384|AAC76409.1|CDS|trpS	1005	544.678	557	97.9262
U00096.3|b3385|AAC76410.1|CDS|gph	759	341.158	71	19.929
U00096.3|b3386|AAC76411.1|CDS|rpe	678	287.703	65	21.6348
U00096.3|b3387|AAC76412.1|CDS|dam	837	399.438	128	30.6863
U00096.3|b3388|AAC76413.1|CDS|damX	1287	826.678	416	48.1882
U00096.3|b3389|AAC76414.1|CDS|aroB	1089	628.678	148	22.5433
U00096.3|b3390|AAC76415.2|CDS|aroK	522	204.35	98	45.9235
U00096.3|b3391|AAC76416.1|CDS|hofQ	1239	778.678	6	0.737865
U00096.3|b3392|AAC76417.2|CDS|hofP	405	155.451	0	0
U00096.3|b3393|AAC76418.1|CDS|hofO	441	169.541	0	0
U00096.3|b3394|AAC76419.1|CDS|hofN	540	212.779	0	0
U00096.3|b3395|AAC76420.2|CDS|hofM	780	356.205	1	0.268833
U00096.3|b3396|AAC76421.2|CDS|mrcA	2553	2092.68	120	5.49113
U00096.3|b3397|AAC76422.1|CDS|nudE	561	222.974	75	32.21
U00096.3|b3398|AAC76423.1|CDS|yrfF	2136	1675.68	242	13.8296
U00096.3|b3399|AAC76424.2|CDS|yrfG	669	282.213	50	16.9659
U00096.3|b3400|AAC76425.1|CDS|hslR	402	154.308	0	0
U00096.3|b3401|AAC76426.2|CDS|hslO	879	433.401	174	38.4452
U00096.3|b3402|AAC76427.1|CDS|yhgE	1725	1264.68	100	7.57187
U00096.3|b3403|AAC76428.1|CDS|pck	1623	1162.68	1635	134.661
U00096.3|b3404|AAC76429.1|CDS|envZ	1353	892.678	59	6.32908
U00096.3|b3405|AAC76430.1|CDS|ompR	720	314.508	80	24.358
U00096.3|b3406|AAC76431.2|CDS|greB	477	184.425	14	7.26928
U00096.3|b3407|AAC76432.2|CDS|yhgF	2322	1861.68	128	6.58398
U00096.3|b3408|AAC76433.1|CDS|feoA	228	92.6866	0	0
U00096.3|b3409|AAC76434.1|CDS|feoB	2322	1861.68	142	7.30411
U00096.3|b3410|AAC76435.1|CDS|feoC	237	95.8001	0	0
U00096.3|b3411|AAC76436.1|CDS|yhgA	879	433.401	16	3.53519
U00096.3|b3412|AAC76437.1|CDS|bioH	771	349.697	16	4.38138
U00096.3|b3413|AAC76438.2|CDS|gntX	684	291.412	121	39.7613
U00096.3|b3414|AAC76439.1|CDS|nfuA	576	230.504	877	364.339
U00096.3|b3415|AAT48179.1|CDS|gntT	1317	856.678	263	29.3982
U00096.3|b3416|AAC76441.1|CDS|malQ	2085	1624.68	515	30.3545
U00096.3|b3417|AAT48180.1|CDS|malP	2394	1933.68	790	39.1225
U00096.3|b3418|AAC76443.1|CDS|malT	2706	2245.68	805	34.3267
U00096.3|b4475|AAT48181.1|CDS|rtcA	1017	556.678	5	0.860101
U00096.3|b3421|AAC76446.1|CDS|rtcB	1227	766.678	29	3.62217
U00096.3|b3422|AAC76447.1|CDS|rtcR	1599	1138.68	15	1.26146
U00096.3|b3423|NA|CDS|glpR	758	340.453	67	18.8452
U00096.3|b3424|AAT48182.1|CDS|glpG	831	394.727	94	22.8042
U00096.3|b3425|AAC76450.1|CDS|glpE	327	126.961	0	0
U00096.3|b3426|AAC76451.1|CDS|glpD	1506	1045.68	3310	303.119
U00096.3|b3427|NA|CDS|yzgL	219	89.5617	0	0
U00096.3|b3428|AAC76453.1|CDS|glgP	2448	1987.68	494	23.7993
U00096.3|b3429|AAC76454.1|CDS|glgA	1434	973.678	54	5.31082
U00096.3|b3430|AAC76455.1|CDS|glgC	1296	835.678	153	17.5322
U00096.3|b3431|AAC76456.1|CDS|glgX	1974	1513.68	195	12.3363
U00096.3|b3432|AAC76457.1|CDS|glgB	2187	1726.68	84	4.65855
U00096.3|b3433|AAC76458.1|CDS|asd	1104	643.678	259	38.5314
U00096.3|b3434|AAC76459.1|CDS|yhgN	594	239.824	13	5.19081
U00096.3|b4476|AAT48183.1|CDS|gntU	1341	880.678	38	4.1319
U00096.3|b3437|AAC76462.2|CDS|gntK	528	207.129	4	1.84928
U00096.3|b3438|AAT48184.1|CDS|gntR	996	535.923	179	31.9841
U00096.3|b3439|AAC76464.1|CDS|yhhW	696	298.951	48	15.3753
U00096.3|b3440|AAC76465.1|CDS|yhhX	1038	577.678	359	59.5103
U00096.3|b3441|AAC76466.1|CDS|yhhY	489	189.586	4	2.02039
U00096.3|b3442|AAC76467.1|CDS|yhhZ	1179	718.678	18	2.3984
U00096.3|b3443|NA|CDS|yrhA	1272	811.678	31.8843	3.76164
U00096.3|b3444|AAC76469.1|CDS|insA	276	109.235	0	0
U00096.3|b3445|AAC76470.1|CDS|insB1	504	196.19	0	0
U00096.3|b3446|AAC76471.1|CDS|yrhB	285	112.338	0	0
U00096.3|b3447|AAC76472.1|CDS|ggt	1743	1282.68	16	1.1945
U00096.3|b3448|AAC76473.1|CDS|yhhA	441	169.541	6	3.38892
U00096.3|b3449|AAC76474.1|CDS|ugpQ	744	330.707	3	0.868682
U00096.3|b3450|AAC76475.2|CDS|ugpC	1071	610.678	21	3.29299
U00096.3|b3451|AAC76476.1|CDS|ugpE	846	406.571	11	2.59083
U00096.3|b3452|AAC76477.1|CDS|ugpA	888	440.895	11	2.38913
U00096.3|b3453|AAC76478.1|CDS|ugpB	1317	856.678	38	4.24766
U00096.3|b3454|AAC76479.2|CDS|livF	714	310.558	7	2.15843
U00096.3|b3455|AAC76480.1|CDS|livG	768	347.547	4	1.10212
U00096.3|b3456|AAC76481.1|CDS|livM	1278	817.678	18	2.10801
U00096.3|b3457|AAC76482.1|CDS|livH	927	474.184	5	1.00973
U00096.3|b3458|AAC76483.1|CDS|livK	1110	649.678	11	1.62135
U00096.3|b3459|AAC76484.1|CDS|panM	384	147.542	0	0
U00096.3|b3460|AAT48185.1|CDS|livJ	1104	643.678	9	1.33893
U00096.3|b3461|AAC76486.1|CDS|rpoH	855	413.784	892	206.431
U00096.3|b3462|AAC76487.1|CDS|ftsX	1059	598.678	152	24.3127
U00096.3|b3463|AAC76488.1|CDS|ftsE	669	282.213	44	14.93
U00096.3|b3464|AAC76489.1|CDS|ftsY	1494	1033.68	288	26.6803
U00096.3|b3465|AAC76490.1|CDS|rsmD	597	241.408	25	9.91681
U00096.3|b3466|AAC76491.1|CDS|yhhL	270	107.168	0	0
U00096.3|b3467|AAC76492.1|CDS|yhhM	360	138.739	0	0
U00096.3|b3468|AAC76493.1|CDS|yhhN	627	257.75	40	14.8609
U00096.3|b3469|AAC76494.1|CDS|zntA	2199	1738.68	67	3.69011
U00096.3|b3470|AAC76495.1|CDS|tusA	246	98.9054	0	0
U00096.3|b3471|AAC76496.1|CDS|yhhQ	666	280.402	10	3.41508
U00096.3|b3472|AAC76497.2|CDS|dcrB	558	221.493	255	110.246
U00096.3|b3473|AAC76498.2|CDS|yhhS	1218	757.678	16	2.02217
U00096.3|b3474|AAC76499.2|CDS|yhhT	1050	589.678	8	1.29915
U00096.3|b3475|AAC76500.1|CDS|acpT	588	236.682	34	13.7562
U00096.3|b3476|AAC76501.1|CDS|nikA	1575	1114.68	28	2.40543
U00096.3|b3477|AAC76502.1|CDS|nikB	945	489.964	2	0.390885
U00096.3|b3478|AAC76503.1|CDS|nikC	834	397.078	2	0.482322
U00096.3|b3479|AAC76504.1|CDS|nikD	765	345.408	8	2.2179
U00096.3|b3480|AAC76505.1|CDS|nikE	807	376.257	4	1.01803
U00096.3|b3481|AAC76506.1|CDS|nikR	402	154.308	0	0
U00096.3|b3482|AAT48186.1|CDS|rhsB	4236	3775.68	51.4989	1.30613
U00096.3|b3483|AAC76508.2|CDS|yhhH	384	147.542	0	0
U00096.3|b4552|NA|CDS|yrhC	351	135.493	0	0
U00096.3|b3484|AAC76509.1|CDS|yhhI	1137	676.678	33.696	4.76848
U00096.3|b3485|AAC76510.4|CDS|yhhJ	1125	664.678	58	8.35603
U00096.3|b3486|AAT48187.1|CDS|rbbA	2736	2275.68	145	6.10155
U00096.3|b3487|AAC76512.1|CDS|yhiI	1068	607.678	31	4.88508
U00096.3|b3488|AAC76513.1|CDS|yhiJ	1623	1162.68	65	5.35349
U00096.3|b4660|NA|CDS|yhiL	1607	1146.68	41	3.42394
U00096.3|b3491|AAC76516.4|CDS|yhiM	1053	592.678	18	2.90829
U00096.3|b3492|AAC76517.1|CDS|yhiN	1203	742.678	17	2.19196
U00096.3|b3493|AAC76518.1|CDS|pitA	1500	1039.68	478	44.0263
U00096.3|b3494|AAC76519.1|CDS|uspB	336	130.142	0	0
U00096.3|b3495|AAC76520.1|CDS|uspA	435	167.141	128	73.3349
U00096.3|b3496|AAC76521.1|CDS|dtpB	1470	1009.68	331	31.3927
U00096.3|b3497|AAC76522.1|CDS|rsmJ	753	336.948	20	5.68396
U00096.3|b3498|AAC76523.1|CDS|prlC	2043	1582.68	233	14.0976
U00096.3|b3499|AAC76524.1|CDS|rlmJ	843	404.184	10	2.36921
U00096.3|b3500|AAC76525.1|CDS|gor	1353	892.678	124	13.3018
U00096.3|b4613|ABP93453.2|CDS|dinQ	84	39.1051	0	0
U00096.3|b3501|AAC76526.1|CDS|arsR	354	136.572	0	0
U00096.3|b3502|AAC76527.2|CDS|arsB	1290	829.678	16	1.84669
U00096.3|b3503|AAC76528.1|CDS|arsC	426	163.581	2	1.17079
U00096.3|b3504|NA|CDS|yhiS	2423	1962.68	28.6616	1.39841
U00096.3|b3505|AAC76530.1|CDS|insH1	1017	556.678	0	0
U00096.3|b3506|AAC76531.2|CDS|slp	567	225.96	0	0
U00096.3|b3507|AAC76532.1|CDS|dctR	531	208.53	0	0
U00096.3|b3508|AAC76533.1|CDS|yhiD	648	269.745	0	0
U00096.3|b3509|AAC76534.2|CDS|hdeB	327	126.961	0	0
U00096.3|b3510|AAC76535.1|CDS|hdeA	333	129.079	0	0
U00096.3|b3511|AAC76536.1|CDS|hdeD	573	228.981	0	0
U00096.3|b3512|AAC76537.1|CDS|gadE	528	207.129	0	0
U00096.3|b3513|AAC76538.1|CDS|mdtE	1158	697.678	0	0
U00096.3|b3514|AAC76539.1|CDS|mdtF	3114	2653.68	0	0
U00096.3|b3515|AAC76540.1|CDS|gadW	729	320.507	0	0
U00096.3|b3516|AAC76541.1|CDS|gadX	825	390.054	0	0
U00096.3|b3517|AAC76542.1|CDS|gadA	1401	940.678	1	0.101799
U00096.3|b3518|AAC76543.1|CDS|yhjA	1398	937.678	35	3.57435
U00096.3|b3519|AAC76544.1|CDS|treF	1650	1189.68	30	2.41477
U00096.3|b3520|AAC76545.1|CDS|yhjB	603	244.603	11	4.3064
U00096.3|b3521|AAC76546.2|CDS|yhjC	900	451	30	6.36983
U00096.3|b3522|AAC76547.1|CDS|yhjD	1014	553.678	53	9.16647
U00096.3|b3523|AAC76548.1|CDS|yhjE	1323	862.678	5	0.555015
U00096.3|b3524|AAC76549.2|CDS|yhjG	2061	1600.68	51	3.05105
U00096.3|b3525|AAC76550.2|CDS|yhjH	768	347.547	13	3.58189
U00096.3|b3526|AAC76551.2|CDS|kdgK	930	476.797	51	10.2428
U00096.3|b3527|AAC76552.1|CDS|yhjJ	1497	1036.68	223	20.5989
U00096.3|b3528|AAC76553.1|CDS|dctA	1287	826.678	719	83.2867
U00096.3|b3529|AAC76554.4|CDS|yhjK	1989	1528.68	201	12.5911
U00096.3|b3530|AAT48188.4|CDS|bcsC	3474	3013.68	57	1.81118
U00096.3|b3531|AAC76556.1|CDS|bcsZ	1107	646.678	12	1.77696
U00096.3|b3532|AAC76557.1|CDS|bcsB	2340	1879.68	71	3.61708
U00096.3|b3533|AAC76558.2|CDS|bcsA	2619	2158.68	51	2.26238
U00096.3|b3534|NA|CDS|bcsQ	753	336.948	16	4.54717
U00096.3|b3535|AAC76560.1|CDS|yhjR	189	79.0231	0	0
U00096.3|b3536|AAC76561.1|CDS|bcsE	1572	1111.68	339	29.2014
U00096.3|b3537|AAC76562.2|CDS|bcsF	192	80.0876	0	0
U00096.3|b3538|AAC76563.1|CDS|bcsG	1680	1219.68	123	9.65702
U00096.3|b4453|AAT48189.1|CDS|ldrD	108	48.8154	0	0
U00096.3|b3539|AAC76564.1|CDS|yhjV	1272	811.678	70	8.25843
U00096.3|b3540|AAC76565.1|CDS|dppF	1005	544.678	11	1.93391
U00096.3|b3541|AAC76566.1|CDS|dppD	984	524.956	13	2.37139
U00096.3|b3542|AAC76567.1|CDS|dppC	903	453.546	9	1.90022
U00096.3|b3543|AAC76568.1|CDS|dppB	1020	559.678	7	1.19769
U00096.3|b3544|AAC76569.1|CDS|dppA	1608	1147.68	155	12.9329
U00096.3|b3546|AAC76570.2|CDS|eptB	1692	1231.68	108	8.39672
U00096.3|b3547|AAC76571.1|CDS|yhjX	1209	748.678	1458	186.486
U00096.3|b3548|AAC76572.2|CDS|yhjY	699	300.86	17	5.41087
U00096.3|b3549|AAC76573.1|CDS|tag	564	224.463	15	6.39926
U00096.3|b3550|AAC76574.1|CDS|yiaC	441	169.541	0	0
U00096.3|b3551|AAC76575.3|CDS|bisC	2334	1873.68	55	2.81094
U00096.3|b3552|AAT48190.1|CDS|yiaD	660	276.811	97	33.5561
U00096.3|b3553|AAC76577.2|CDS|ghrB	975	516.79	551	102.099
U00096.3|b3554|AAC76578.2|CDS|yiaF	711	308.599	760	235.832
U00096.3|b3555|AAC76579.1|CDS|yiaG	291	114.411	0	0
U00096.3|b3556|AAC76580.1|CDS|cspA	213	87.4706	0	0
U00096.3|b4647|NA|CDS|mokA	185	77.5995	0	0
U00096.3|b4455|AAT48191.1|CDS|hokA	153	65.9963	0	0
U00096.3|b3557|AAC76581.1|CDS|insJ	522	204.35	17	7.96632
U00096.3|b3558|AAC76582.1|CDS|insK	852	411.371	33	7.68181
U00096.3|b3559|AAC76583.1|CDS|glyS	2070	1609.68	661	39.3229
U00096.3|b3560|AAC76584.1|CDS|glyQ	912	461.229	77	15.9866
U00096.3|b4553|ABD18703.1|CDS|ysaB	300	117.528	0	0
U00096.3|b3561|AAC76585.1|CDS|wecH	996	535.923	19	3.39496
U00096.3|b3562|AAC76586.2|CDS|yiaA	438	168.338	1	0.568855
U00096.3|b3563|AAC76587.2|CDS|yiaB	342	132.274	0	0
U00096.3|b3564|AAC76588.1|CDS|xylB	1455	994.678	11	1.05899
U00096.3|b3565|AAC76589.1|CDS|xylA	1323	862.678	126	13.9864
U00096.3|b3566|AAC76590.1|CDS|xylF	993	533.173	54	9.6986
U00096.3|b3567|AAC76591.1|CDS|xylG	1542	1081.68	89	7.87908
U00096.3|b3568|AAC76592.1|CDS|xylH	1182	721.678	15	1.99036
U00096.3|b3569|AAC76593.1|CDS|xylR	1179	718.678	49	6.52898
U00096.3|b3570|AAT48192.1|CDS|bax	825	390.054	628	154.177
U00096.3|b3571|AAC76595.1|CDS|malS	2031	1570.68	92	5.60898
U00096.3|b3572|AAT48193.1|CDS|avtA	1254	793.678	110	13.2719
U00096.3|b3573|AAC76597.1|CDS|ysaA	474	183.151	2	1.04569
U00096.3|b3574|AAC76598.1|CDS|yiaJ	849	408.967	37	8.66358
U00096.3|b3575|AAC76599.1|CDS|yiaK	999	538.678	6	1.06661
U00096.3|b3576|AAC76600.1|CDS|yiaL	468	180.622	3	1.5905
U00096.3|b3577|AAC76601.1|CDS|yiaM	474	183.151	0	0
U00096.3|b3578|AAT48194.1|CDS|yiaN	1278	817.678	8	0.936895
U00096.3|b3579|AAC76603.1|CDS|yiaO	987	527.689	13	2.35911
U00096.3|b3580|AAC76604.1|CDS|lyxK	1497	1036.68	10	0.923718
U00096.3|b3581|AAC76605.1|CDS|sgbH	663	278.602	0	0
U00096.3|b3582|AAC76606.2|CDS|sgbU	861	418.637	6	1.37245
U00096.3|b3583|AAC76607.1|CDS|sgbE	696	298.951	6	1.92192
U00096.3|b4648|NA|CDS|ysaC	102	46.428	0	0
U00096.3|b4649|NA|CDS|ysaD	192	80.0876	0	0
U00096.3|b3584|AAC76608.1|CDS|yiaT	741	328.647	13	3.78788
U00096.3|b3585|AAC76609.1|CDS|yiaU	975	516.79	29	5.37362
U00096.3|b3586|AAC76610.1|CDS|yiaV	1137	676.678	46	6.50967
U00096.3|b3587|AAC76611.1|CDS|yiaW	324	125.906	0	0
U00096.3|b3588|AAC76612.2|CDS|aldB	1539	1078.68	10	0.887752
U00096.3|b3589|AAT48195.1|CDS|yiaY	1152	691.678	8	1.10757
U00096.3|b3590|AAC76614.1|CDS|selB	1845	1384.68	56	3.87278
U00096.3|b3591|AAC76615.1|CDS|selA	1392	931.678	26	2.67233
U00096.3|b3592|AAC76616.1|CDS|yibF	609	247.835	23	8.88688
U00096.3|b3593|AAC76617.1|CDS|rhsA	4134	3673.68	62.9689	1.64138
U00096.3|b3594|AAC76618.1|CDS|yibA	843	404.184	29	6.87072
U00096.3|b3595|NA|CDS|rhsJ	945	489.964	24.1829	4.72636
U00096.3|b3596|AAC76620.1|CDS|yibG	462	178.118	1	0.53762
U00096.3|b4650|NA|CDS|yibS	252	100.972	0	0
U00096.3|b4651|NA|CDS|yibW	365	140.555	0	0
U00096.3|b4615|NA|CDS|yibV	439	168.738	1	0.567505
U00096.3|b4652|NA|CDS|yibU	199	82.5611	0	0
U00096.3|b3597|AAC76621.1|CDS|yibH	1137	676.678	17	2.40575
U00096.3|b3598|AAC76622.1|CDS|yibI	363	139.827	0	0
U00096.3|b3599|AAC76623.1|CDS|mtlA	1914	1453.68	102	6.71916
U00096.3|b3600|AAC76624.1|CDS|mtlD	1149	688.678	359	49.9185
U00096.3|b3601|AAC76625.1|CDS|mtlR	588	236.682	38	15.3745
U00096.3|b4554|ABD18704.1|CDS|yibT	210	86.4223	0	0
U00096.3|b3602|AAC76626.1|CDS|yibL	363	139.827	0	0
U00096.3|b3603|AAC76627.1|CDS|lldP	1656	1195.68	390	31.2344
U00096.3|b3604|AAC76628.1|CDS|lldR	777	354.026	106	28.6717
U00096.3|b3605|AAC76629.1|CDS|lldD	1191	730.678	84	11.0087
U00096.3|b3606|AAC76630.1|CDS|trmL	474	183.151	1	0.522846
U00096.3|b3607|AAC76631.1|CDS|cysE	822	387.731	41	10.126
U00096.3|b3608|AAC76632.1|CDS|gpsA	1020	559.678	587	100.435
U00096.3|b3609|AAC76633.1|CDS|secB	468	180.622	652	345.669
U00096.3|b3610|AAC76634.1|CDS|grxC	252	100.972	0	0
U00096.3|b3611|AAC76635.1|CDS|yibN	432	165.949	34	19.6195
U00096.3|b3612|AAC76636.1|CDS|gpmM	1545	1084.68	540	47.6734
U00096.3|b3613|AAC76637.2|CDS|envC	1260	799.678	111	13.292
U00096.3|b3614|AAC76638.2|CDS|yibQ	960	503.299	54	10.2743
U00096.3|b3615|AAC76639.1|CDS|waaH	1035	574.678	17	2.83275
U00096.3|b3616|AAC76640.1|CDS|tdh	1026	565.678	600	101.57
U00096.3|b3617|AAC76641.1|CDS|kbl	1197	736.678	199	25.8678
U00096.3|b3618|AAC76642.2|CDS|yibB	858	416.206	245	56.369
U00096.3|b3619|AAC76643.1|CDS|hldD	933	479.417	591	118.048
U00096.3|b3620|AAC76644.1|CDS|waaF	1047	586.678	224	36.5621
U00096.3|b3621|AAC76645.1|CDS|waaC	960	503.299	171	32.5352
U00096.3|b3622|AAC76646.1|CDS|waaL	1260	799.678	815	97.5946
U00096.3|b3623|AAC76647.1|CDS|waaU	1074	613.678	306	47.749
U00096.3|b3624|AAC76648.1|CDS|waaZ	852	411.371	128	29.7961
U00096.3|b3625|AAC76649.1|CDS|waaY	699	300.86	136	43.287
U00096.3|b3626|AAC76650.1|CDS|waaR	1017	556.678	291	50.0579
U00096.3|b3627|AAC76651.1|CDS|waaO	1020	559.678	280	47.9075
U00096.3|b3628|AAC76652.2|CDS|waaB	1080	619.678	227	35.0787
U00096.3|b3629|AAC76653.1|CDS|waaS	936	482.043	182	36.155
U00096.3|b3630|AAC76654.1|CDS|waaP	798	369.486	108	27.9904
U00096.3|b3631|AAC76655.1|CDS|waaG	1125	664.678	176	25.3562
U00096.3|b3632|AAC76656.1|CDS|waaQ	1035	574.678	208	34.6595
U00096.3|b3633|AAC76657.1|CDS|waaA	1278	817.678	108	12.6481
U00096.3|b3634|AAC76658.1|CDS|coaD	480	185.706	5	2.57827
U00096.3|b3635|AAC76659.1|CDS|mutM	810	378.533	46	11.6369
U00096.3|b3636|AAC76660.1|CDS|rpmG	168	71.4868	0	0
U00096.3|b3637|AAC76661.1|CDS|rpmB	237	95.8001	0	0
U00096.3|b3638|AAC76662.2|CDS|yicR	669	282.213	30	10.1795
U00096.3|b3639|AAC76663.2|CDS|dfp	1221	760.678	65	8.18268
U00096.3|b3640|AAC76664.1|CDS|dut	456	175.638	102	55.6115
U00096.3|b3641|AAC76665.2|CDS|slmA	597	241.408	144	57.1208
U00096.3|b3642|AAC76666.1|CDS|pyrE	642	266.27	84	30.2092
U00096.3|b3643|NA|CDS|rph	716	311.87	117	35.9248
U00096.3|b3644|AAC76668.1|CDS|yicC	864	421.077	372	84.599
U00096.3|b3645|AAC76669.2|CDS|dinD	825	390.054	23	5.64659
U00096.3|b3646|AAC76670.2|CDS|yicG	618	252.75	65	24.6266
U00096.3|b3647|AAC76671.2|CDS|ligB	1683	1222.68	35	2.74119
U00096.3|b3648|AAC76672.1|CDS|gmk	624	256.074	151	56.467
